TeamYear,Season,Team,W%,HR,BB%,ISO,BABIP_x,AVG,OBP,SLG,wOBA,BIZ,Plays,RZR,HR/9,BABIP_y,GB%,HR/FB
2011_Padres,2011,Padres,0.4382716049382716,0.5617283950617284,0.08199999999999999,0.112,0.294,0.237,0.305,0.349,0.29,12.919753086419753,10.950617283950617,0.848,0.78,0.28300000000000003,0.44,0.08199999999999999
2016_White Sox,2016,White Sox,0.48148148148148145,1.037037037037037,0.07400000000000001,0.153,0.304,0.257,0.317,0.41,0.314,13.222222222222221,10.654320987654321,0.8059999999999999,1.15,0.298,0.431,0.12
2014_Reds,2014,Reds,0.4691358024691358,0.808641975308642,0.069,0.127,0.284,0.238,0.29600000000000004,0.365,0.294,13.364197530864198,11.141975308641975,0.8340000000000001,1.01,0.277,0.451,0.11599999999999999
2008_Athletics,2008,Athletics,0.4658385093167702,0.7763975155279503,0.094,0.127,0.289,0.242,0.318,0.369,0.306,14.217391304347826,12.049689440993788,0.848,0.85,0.287,0.41200000000000003,0.08
2012_Orioles,2012,Orioles,0.5740740740740741,1.3209876543209877,0.078,0.17,0.28600000000000003,0.247,0.311,0.417,0.317,13.987654320987655,11.555555555555555,0.826,1.12,0.285,0.447,0.11699999999999999
2009_Athletics,2009,Athletics,0.46296296296296297,0.8333333333333334,0.084,0.135,0.298,0.262,0.328,0.397,0.32,14.38888888888889,11.87037037037037,0.825,0.97,0.302,0.441,0.092
2013_Yankees,2013,Yankees,0.5246913580246914,0.8888888888888888,0.077,0.133,0.285,0.242,0.307,0.376,0.301,13.395061728395062,10.895061728395062,0.813,1.06,0.302,0.44,0.115
2009_Indians,2009,Indians,0.4012345679012346,0.9938271604938271,0.092,0.153,0.308,0.264,0.339,0.417,0.333,14.666666666666666,12.074074074074074,0.823,1.15,0.305,0.431,0.10300000000000001
2009_Cubs,2009,Cubs,0.515527950310559,1.0,0.095,0.152,0.29600000000000004,0.255,0.332,0.407,0.324,13.335403726708075,11.173913043478262,0.838,1.0,0.285,0.428,0.1
2011_Cubs,2011,Cubs,0.4382716049382716,0.9135802469135802,0.069,0.14400000000000002,0.301,0.256,0.314,0.401,0.314,13.333333333333334,10.882716049382717,0.816,1.02,0.301,0.43,0.10300000000000001
2012_Blue Jays,2012,Blue Jays,0.4506172839506173,1.2222222222222223,0.078,0.161,0.281,0.245,0.309,0.407,0.311,13.814814814814815,11.506172839506172,0.833,1.27,0.29100000000000004,0.465,0.141
2007_Royals,2007,Royals,0.42592592592592593,0.6296296296296297,0.07,0.126,0.305,0.261,0.322,0.388,0.312,15.401234567901234,12.993827160493828,0.8440000000000001,1.05,0.304,0.41100000000000003,0.09300000000000001
2017_Tigers,2017,Tigers,0.3950617283950617,1.154320987654321,0.08199999999999999,0.166,0.306,0.258,0.324,0.424,0.321,13.283950617283951,10.783950617283951,0.812,1.38,0.32,0.39399999999999996,0.128
2013_Cubs,2013,Cubs,0.4074074074074074,1.0617283950617284,0.07200000000000001,0.154,0.275,0.238,0.3,0.392,0.304,13.067901234567902,11.11111111111111,0.85,0.99,0.279,0.424,0.10300000000000001
2014_Indians,2014,Indians,0.5246913580246914,0.8765432098765432,0.081,0.136,0.29600000000000004,0.253,0.317,0.389,0.313,13.648148148148149,11.018518518518519,0.807,0.83,0.309,0.467,0.1
2010_Angels,2010,Angels,0.49382716049382713,0.9567901234567902,0.077,0.142,0.281,0.248,0.311,0.39,0.31,14.302469135802468,11.851851851851851,0.8290000000000001,0.92,0.292,0.426,0.085
2017_White Sox,2017,White Sox,0.41358024691358025,1.1481481481481481,0.066,0.161,0.309,0.256,0.314,0.417,0.313,12.660493827160494,10.302469135802468,0.8140000000000001,1.53,0.281,0.419,0.147
2007_Twins,2007,Twins,0.4876543209876543,0.7283950617283951,0.083,0.127,0.29100000000000004,0.264,0.33,0.391,0.317,15.141975308641975,12.37037037037037,0.8170000000000001,1.16,0.301,0.429,0.106
2020_White Sox,2020,White Sox,0.5833333333333334,1.6,0.079,0.192,0.314,0.261,0.326,0.453,0.334,11.116666666666667,8.9,0.8009999999999999,1.21,0.269,0.442,0.145
2008_Padres,2008,Padres,0.3888888888888889,0.9506172839506173,0.083,0.14,0.294,0.25,0.317,0.39,0.311,14.037037037037036,11.75925925925926,0.838,1.02,0.294,0.424,0.10099999999999999
2008_Reds,2008,Reds,0.4567901234567901,1.154320987654321,0.09,0.161,0.278,0.247,0.321,0.408,0.319,13.722222222222221,11.277777777777779,0.8220000000000001,1.25,0.312,0.42700000000000005,0.127
2012_Dodgers,2012,Dodgers,0.5308641975308642,0.7160493827160493,0.079,0.122,0.298,0.252,0.317,0.374,0.302,13.006172839506172,11.080246913580247,0.852,0.76,0.28300000000000003,0.455,0.08900000000000001
2010_Cubs,2010,Cubs,0.46296296296296297,0.9197530864197531,0.078,0.145,0.304,0.257,0.32,0.401,0.318,13.524691358024691,11.006172839506172,0.8140000000000001,0.96,0.298,0.433,0.095
2006_Cubs,2006,Cubs,0.4074074074074074,1.0246913580246915,0.064,0.154,0.294,0.268,0.319,0.422,0.32,13.722222222222221,11.493827160493828,0.838,1.31,0.28600000000000003,0.41600000000000004,0.128
2011_Marlins,2011,Marlins,0.4444444444444444,0.9197530864197531,0.087,0.142,0.29100000000000004,0.247,0.318,0.388,0.311,13.716049382716049,11.32716049382716,0.826,0.92,0.292,0.446,0.096
2017_Rockies,2017,Rockies,0.5370370370370371,1.1851851851851851,0.084,0.171,0.332,0.273,0.338,0.444,0.332,13.074074074074074,10.432098765432098,0.7979999999999999,1.19,0.305,0.485,0.142
2014_Astros,2014,Astros,0.43209876543209874,1.0061728395061729,0.08199999999999999,0.141,0.298,0.242,0.309,0.383,0.308,13.37037037037037,10.567901234567902,0.79,0.87,0.299,0.46399999999999997,0.096
2013_Rockies,2013,Rockies,0.4567901234567901,0.9814814814814815,0.069,0.149,0.317,0.27,0.32299999999999995,0.418,0.324,14.067901234567902,11.771604938271604,0.8370000000000001,0.85,0.314,0.474,0.1
2006_Rockies,2006,Rockies,0.4691358024691358,0.9691358024691358,0.08800000000000001,0.163,0.31,0.27,0.341,0.433,0.333,15.438271604938272,12.709876543209877,0.823,0.96,0.304,0.457,0.096
2010_Rockies,2010,Rockies,0.5123456790123457,1.0679012345679013,0.09300000000000001,0.162,0.31,0.263,0.336,0.425,0.333,13.987654320987655,11.506172839506172,0.823,0.87,0.302,0.465,0.096
2019_Padres,2019,Padres,0.43209876543209874,1.3518518518518519,0.084,0.172,0.293,0.238,0.308,0.41,0.305,12.006172839506172,9.567901234567902,0.797,1.35,0.299,0.43,0.14800000000000002
2011_Astros,2011,Astros,0.345679012345679,0.5864197530864198,0.065,0.116,0.308,0.258,0.311,0.374,0.301,13.62962962962963,11.283950617283951,0.828,1.18,0.301,0.43200000000000005,0.12
2014_White Sox,2014,White Sox,0.4506172839506173,0.9567901234567902,0.069,0.146,0.306,0.253,0.31,0.398,0.312,14.320987654320987,11.401234567901234,0.7959999999999999,0.87,0.306,0.461,0.094
2010_Dodgers,2010,Dodgers,0.49382716049382713,0.7407407407407407,0.087,0.127,0.299,0.252,0.322,0.379,0.309,13.561728395061728,11.358024691358025,0.838,0.84,0.287,0.446,0.086
2018_Blue Jays,2018,Blue Jays,0.4506172839506173,1.3395061728395061,0.08199999999999999,0.183,0.28600000000000003,0.244,0.312,0.4270000000000001,0.319,12.493827160493828,10.074074074074074,0.8059999999999999,1.31,0.306,0.425,0.127
2007_Nationals,2007,Nationals,0.4506172839506173,0.7592592592592593,0.085,0.134,0.3,0.256,0.325,0.39,0.315,15.382716049382717,12.648148148148149,0.8220000000000001,1.16,0.28600000000000003,0.397,0.096
2014_Diamondbacks,2014,Diamondbacks,0.3950617283950617,0.7283950617283951,0.065,0.127,0.293,0.248,0.302,0.376,0.3,13.283950617283951,10.88888888888889,0.82,0.96,0.312,0.461,0.111
2020_Padres,2020,Padres,0.6166666666666667,1.5833333333333333,0.091,0.209,0.29100000000000004,0.257,0.333,0.466,0.341,10.25,8.5,0.8290000000000001,1.21,0.29,0.425,0.141
2014_Braves,2014,Braves,0.4876543209876543,0.7592592592592593,0.078,0.119,0.298,0.241,0.305,0.36,0.29600000000000004,13.314814814814815,10.728395061728396,0.8059999999999999,0.75,0.3,0.42700000000000005,0.083
2009_Mets,2009,Mets,0.43209876543209874,0.5864197530864198,0.085,0.124,0.307,0.27,0.335,0.394,0.32,13.808641975308642,11.524691358024691,0.835,1.0,0.292,0.425,0.091
2012_Royals,2012,Royals,0.4444444444444444,0.808641975308642,0.066,0.135,0.302,0.265,0.317,0.4,0.311,13.790123456790123,11.277777777777779,0.818,1.01,0.311,0.43200000000000005,0.105
2009_Astros,2009,Astros,0.4567901234567901,0.8765432098765432,0.07400000000000001,0.14,0.293,0.26,0.319,0.4,0.315,14.049382716049383,11.487654320987655,0.818,1.11,0.311,0.456,0.115
2016_Brewers,2016,Brewers,0.4506172839506173,1.1975308641975309,0.099,0.163,0.304,0.244,0.322,0.407,0.315,12.864197530864198,10.339506172839506,0.804,1.12,0.3,0.46,0.124
2015_Brewers,2015,Brewers,0.41975308641975306,0.8950617283950617,0.068,0.142,0.303,0.251,0.307,0.393,0.304,13.419753086419753,11.0,0.82,1.1,0.303,0.461,0.127
2012_Twins,2012,Twins,0.4074074074074074,0.808641975308642,0.081,0.13,0.298,0.26,0.325,0.39,0.313,14.91358024691358,12.382716049382717,0.83,1.24,0.294,0.457,0.127
2020_Dodgers,2020,Dodgers,0.7166666666666667,1.9666666666666666,0.098,0.227,0.276,0.256,0.338,0.483,0.35,10.816666666666666,8.75,0.809,1.1,0.252,0.46299999999999997,0.132
2007_Pirates,2007,Pirates,0.41975308641975306,0.9135802469135802,0.075,0.149,0.303,0.263,0.325,0.411,0.322,15.444444444444445,12.481481481481481,0.8079999999999999,1.08,0.315,0.441,0.1
2007_Astros,2007,Astros,0.4506172839506173,1.0308641975308641,0.086,0.152,0.29100000000000004,0.26,0.33,0.412,0.325,15.234567901234568,12.351851851851851,0.8109999999999999,1.27,0.3,0.44,0.115
2016_Twins,2016,Twins,0.36419753086419754,1.2345679012345678,0.08199999999999999,0.171,0.3,0.251,0.316,0.421,0.317,13.709876543209877,10.962962962962964,0.8,1.38,0.319,0.43,0.139
2011_Orioles,2011,Orioles,0.42592592592592593,1.1790123456790123,0.073,0.156,0.28800000000000003,0.257,0.316,0.413,0.32,14.598765432098766,12.012345679012345,0.823,1.31,0.302,0.431,0.121
2018_Phillies,2018,Phillies,0.49382716049382713,1.1481481481481481,0.095,0.158,0.289,0.234,0.314,0.393,0.307,11.814814814814815,9.487654320987655,0.8029999999999999,1.06,0.303,0.45399999999999996,0.124
2015_Twins,2015,Twins,0.5123456790123457,0.9629629629629629,0.073,0.152,0.292,0.247,0.305,0.399,0.305,14.444444444444445,11.925925925925926,0.826,1.02,0.3,0.44,0.10400000000000001
2016_Reds,2016,Reds,0.41975308641975306,1.0123456790123457,0.07400000000000001,0.152,0.303,0.256,0.316,0.408,0.311,13.277777777777779,10.981481481481481,0.8270000000000001,1.61,0.29,0.41600000000000004,0.159
2018_Royals,2018,Royals,0.35802469135802467,0.9567901234567902,0.07,0.146,0.293,0.245,0.305,0.392,0.303,13.191358024691358,10.530864197530864,0.7979999999999999,1.29,0.309,0.431,0.13
2016_Royals,2016,Royals,0.5,0.9074074074074074,0.063,0.139,0.309,0.261,0.312,0.4,0.307,13.407407407407407,10.864197530864198,0.81,1.29,0.298,0.44299999999999995,0.134
2011_Rockies,2011,Rockies,0.4506172839506173,1.0061728395061729,0.08800000000000001,0.152,0.3,0.258,0.329,0.41,0.324,13.722222222222221,11.469135802469136,0.836,1.09,0.298,0.461,0.11599999999999999
2014_Padres,2014,Padres,0.47530864197530864,0.6728395061728395,0.079,0.115,0.277,0.226,0.292,0.342,0.28300000000000003,13.283950617283951,10.95679012345679,0.825,0.73,0.289,0.452,0.086
2011_White Sox,2011,White Sox,0.4876543209876543,0.9506172839506173,0.077,0.136,0.28,0.252,0.319,0.388,0.312,13.864197530864198,11.598765432098766,0.8370000000000001,0.91,0.303,0.442,0.094
2009_Orioles,2009,Orioles,0.3950617283950617,0.9876543209876543,0.083,0.147,0.3,0.268,0.332,0.415,0.328,15.17283950617284,12.580246913580247,0.8290000000000001,1.37,0.307,0.41700000000000004,0.11599999999999999
2014_Rangers,2014,Rangers,0.41358024691358025,0.6851851851851852,0.069,0.119,0.305,0.256,0.314,0.375,0.305,13.67283950617284,11.055555555555555,0.809,1.01,0.31,0.395,0.09300000000000001
2014_Phillies,2014,Phillies,0.4506172839506173,0.7716049382716049,0.071,0.121,0.292,0.242,0.302,0.363,0.295,14.234567901234568,11.82716049382716,0.831,0.82,0.295,0.46399999999999997,0.094
2019_Blue Jays,2019,Blue Jays,0.41358024691358025,1.5246913580246915,0.084,0.192,0.28,0.236,0.305,0.428,0.31,12.135802469135802,9.648148148148149,0.795,1.42,0.3,0.431,0.149
2018_Rangers,2018,Rangers,0.41358024691358025,1.1975308641975309,0.09,0.16399999999999998,0.292,0.24,0.318,0.404,0.315,13.45679012345679,11.006172839506172,0.818,1.4,0.299,0.43,0.141
2015_Athletics,2015,Athletics,0.41975308641975306,0.9012345679012346,0.077,0.14400000000000002,0.28800000000000003,0.251,0.312,0.395,0.308,13.5,11.018518518518519,0.816,1.07,0.289,0.45,0.114
2017_Orioles,2017,Orioles,0.46296296296296297,1.4320987654320987,0.064,0.175,0.306,0.26,0.312,0.435,0.318,13.0,10.395061728395062,0.8,1.51,0.302,0.446,0.154
2012_Cubs,2012,Cubs,0.3765432098765432,0.845679012345679,0.075,0.138,0.28600000000000003,0.24,0.302,0.378,0.297,13.25925925925926,10.944444444444445,0.825,1.11,0.29100000000000004,0.43200000000000005,0.11800000000000001
2020_Braves,2020,Braves,0.5833333333333334,1.7166666666666666,0.102,0.215,0.322,0.268,0.349,0.483,0.355,11.583333333333334,9.5,0.82,1.18,0.294,0.43700000000000006,0.132
2017_Royals,2017,Royals,0.49382716049382713,1.191358024691358,0.065,0.16,0.295,0.259,0.311,0.42,0.312,13.469135802469136,10.765432098765432,0.799,1.23,0.303,0.43700000000000006,0.12
2019_Reds,2019,Reds,0.46296296296296297,1.4012345679012346,0.081,0.17800000000000002,0.28800000000000003,0.244,0.315,0.422,0.312,11.234567901234568,8.969135802469136,0.7979999999999999,1.34,0.28600000000000003,0.44299999999999995,0.16399999999999998
2016_Padres,2016,Padres,0.41975308641975306,1.0925925925925926,0.075,0.155,0.29100000000000004,0.235,0.299,0.39,0.297,12.993827160493828,10.395061728395062,0.8,1.14,0.29600000000000004,0.46399999999999997,0.126
2019_White Sox,2019,White Sox,0.4472049689440994,1.1304347826086956,0.063,0.153,0.329,0.261,0.314,0.414,0.309,11.956521739130435,9.490683229813664,0.794,1.52,0.302,0.43200000000000005,0.159
2010_Indians,2010,Indians,0.42592592592592593,0.7901234567901234,0.08800000000000001,0.13,0.293,0.248,0.322,0.378,0.311,15.37037037037037,12.524691358024691,0.815,0.92,0.297,0.479,0.09300000000000001
2019_Pirates,2019,Pirates,0.42592592592592593,1.0061728395061729,0.068,0.156,0.309,0.265,0.321,0.42,0.313,12.08641975308642,9.493827160493828,0.785,1.51,0.315,0.42200000000000004,0.157
2006_Diamondbacks,2006,Diamondbacks,0.4691358024691358,0.9876543209876543,0.08,0.157,0.294,0.267,0.331,0.424,0.326,15.197530864197532,12.41358024691358,0.8170000000000001,1.04,0.299,0.46799999999999997,0.111
2013_Twins,2013,Twins,0.4074074074074074,0.9320987654320988,0.086,0.138,0.298,0.242,0.312,0.38,0.307,14.61111111111111,12.277777777777779,0.84,1.04,0.309,0.43700000000000006,0.102
2017_Blue Jays,2017,Blue Jays,0.4691358024691358,1.3703703703703705,0.08800000000000001,0.172,0.276,0.24,0.312,0.412,0.312,13.0,10.54320987654321,0.8109999999999999,1.25,0.303,0.45399999999999996,0.133
2012_Marlins,2012,Marlins,0.42592592592592593,0.845679012345679,0.08,0.138,0.289,0.244,0.308,0.382,0.3,14.228395061728396,11.746913580246913,0.826,0.83,0.3,0.45,0.092
2017_Giants,2017,Giants,0.3950617283950617,0.7901234567901234,0.076,0.132,0.294,0.249,0.309,0.38,0.29600000000000004,13.518518518518519,11.080246913580247,0.82,1.13,0.308,0.425,0.115
2007_Giants,2007,Giants,0.4382716049382716,0.808641975308642,0.086,0.133,0.281,0.254,0.322,0.387,0.31,15.061728395061728,12.506172839506172,0.83,0.82,0.293,0.43,0.077
2009_Pirates,2009,Pirates,0.38509316770186336,0.7763975155279503,0.08199999999999999,0.135,0.29600000000000004,0.252,0.318,0.387,0.31,14.037267080745341,11.664596273291925,0.831,0.96,0.3,0.43799999999999994,0.091
2017_Phillies,2017,Phillies,0.4074074074074074,1.0740740740740742,0.081,0.159,0.304,0.25,0.315,0.409,0.31,12.641975308641975,10.185185185185185,0.8059999999999999,1.38,0.304,0.429,0.141
2012_Rockies,2012,Rockies,0.3950617283950617,1.0246913580246915,0.073,0.163,0.321,0.274,0.33,0.436,0.331,14.006172839506172,11.395061728395062,0.8140000000000001,1.25,0.325,0.452,0.13699999999999998
2008_Giants,2008,Giants,0.4444444444444444,0.5802469135802469,0.07400000000000001,0.12,0.305,0.262,0.321,0.382,0.309,13.592592592592593,11.444444444444445,0.8420000000000001,0.92,0.3,0.392,0.08800000000000001
2006_Rays,2006,Rays,0.3765432098765432,1.1728395061728396,0.073,0.165,0.285,0.255,0.314,0.42,0.316,15.580246913580247,12.438271604938272,0.7979999999999999,1.14,0.312,0.425,0.10300000000000001
2012_Pirates,2012,Pirates,0.4876543209876543,1.0493827160493827,0.07400000000000001,0.152,0.29100000000000004,0.243,0.304,0.395,0.304,13.703703703703704,11.481481481481481,0.838,0.96,0.28600000000000003,0.466,0.11
2019_Rockies,2019,Rockies,0.4382716049382716,1.382716049382716,0.078,0.19,0.321,0.265,0.326,0.456,0.328,12.808641975308642,10.283950617283951,0.8029999999999999,1.68,0.308,0.461,0.19
2017_Rangers,2017,Rangers,0.48148148148148145,1.462962962962963,0.08900000000000001,0.18600000000000005,0.29100000000000004,0.244,0.32,0.43,0.321,13.469135802469136,10.944444444444445,0.813,1.34,0.289,0.442,0.136
2020_Mets,2020,Mets,0.43333333333333335,1.4333333333333333,0.086,0.187,0.32,0.272,0.348,0.459,0.34700000000000003,10.383333333333333,8.233333333333333,0.7929999999999999,1.42,0.316,0.41700000000000004,0.158
2017_Pirates,2017,Pirates,0.46296296296296297,0.9320987654320988,0.085,0.142,0.28600000000000003,0.244,0.318,0.386,0.304,12.574074074074074,10.11111111111111,0.804,1.14,0.306,0.452,0.129
2007_Diamondbacks,2007,Diamondbacks,0.5555555555555556,1.0555555555555556,0.087,0.163,0.282,0.25,0.321,0.413,0.32,14.87037037037037,12.123456790123457,0.815,1.06,0.293,0.439,0.10300000000000001
2019_Giants,2019,Giants,0.47530864197530864,1.0308641975308641,0.077,0.153,0.29,0.239,0.302,0.392,0.295,12.45679012345679,10.135802469135802,0.8140000000000001,1.39,0.28600000000000003,0.42200000000000004,0.151
2013_Mariners,2013,Mariners,0.4382716049382716,1.1604938271604939,0.086,0.152,0.279,0.237,0.306,0.39,0.307,14.290123456790123,11.697530864197532,0.8190000000000001,1.07,0.303,0.45299999999999996,0.11800000000000001
2018_Marlins,2018,Marlins,0.391304347826087,0.7950310559006211,0.075,0.119,0.293,0.237,0.303,0.35700000000000004,0.289,12.31055900621118,10.130434782608695,0.823,1.2,0.29,0.409,0.121
2015_Braves,2015,Braves,0.41358024691358025,0.6172839506172839,0.078,0.108,0.297,0.251,0.314,0.359,0.29600000000000004,13.67283950617284,11.067901234567902,0.809,1.07,0.305,0.434,0.113
2010_Royals,2010,Royals,0.41358024691358025,0.7469135802469136,0.076,0.126,0.305,0.274,0.331,0.399,0.32299999999999995,15.339506172839506,12.487654320987655,0.8140000000000001,1.1,0.304,0.425,0.098
2020_Giants,2020,Giants,0.48333333333333334,1.35,0.086,0.187,0.311,0.263,0.335,0.451,0.337,11.05,8.8,0.7959999999999999,1.2,0.281,0.38799999999999996,0.121
2020_Yankees,2020,Yankees,0.55,1.5666666666666667,0.114,0.2,0.28,0.247,0.342,0.447,0.341,10.783333333333333,8.683333333333334,0.805,1.49,0.28,0.429,0.16
2016_Braves,2016,Braves,0.422360248447205,0.7577639751552795,0.081,0.13,0.305,0.255,0.321,0.384,0.304,13.335403726708075,10.559006211180124,0.792,1.1,0.293,0.447,0.11699999999999999
2015_Rockies,2015,Rockies,0.41975308641975306,1.1481481481481481,0.064,0.16699999999999998,0.313,0.265,0.315,0.4320000000000001,0.321,13.75925925925926,11.11111111111111,0.8079999999999999,1.15,0.318,0.47700000000000004,0.132
2020_Athletics,2020,Athletics,0.6,1.1833333333333333,0.10800000000000001,0.171,0.271,0.225,0.322,0.396,0.314,11.666666666666666,9.466666666666667,0.8109999999999999,1.21,0.285,0.41200000000000003,0.12300000000000001
2010_Orioles,2010,Orioles,0.4074074074074074,0.8209876543209876,0.069,0.127,0.29600000000000004,0.259,0.316,0.386,0.31,15.141975308641975,12.395061728395062,0.8190000000000001,1.17,0.294,0.42100000000000004,0.102
2008_Diamondbacks,2008,Diamondbacks,0.5061728395061729,0.9814814814814815,0.095,0.16399999999999998,0.299,0.251,0.327,0.415,0.324,13.820987654320987,11.302469135802468,0.818,0.92,0.297,0.45299999999999996,0.099
2016_Phillies,2016,Phillies,0.4382716049382716,0.9938271604938271,0.071,0.14400000000000002,0.292,0.24,0.301,0.385,0.29600000000000004,12.419753086419753,10.308641975308642,0.83,1.33,0.304,0.41,0.138
2020_Rays,2020,Rays,0.6666666666666666,1.3333333333333333,0.107,0.187,0.3,0.238,0.328,0.425,0.325,10.883333333333333,8.75,0.804,1.19,0.29100000000000004,0.451,0.149
2020_Twins,2020,Twins,0.6,1.5166666666666666,0.086,0.18600000000000005,0.28300000000000003,0.242,0.315,0.4270000000000001,0.319,9.916666666666666,8.016666666666667,0.8079999999999999,1.09,0.28800000000000003,0.408,0.121
2019_Royals,2019,Royals,0.36419753086419754,1.0,0.075,0.154,0.301,0.247,0.309,0.401,0.302,13.191358024691358,10.530864197530864,0.7979999999999999,1.4,0.311,0.439,0.147
2011_Indians,2011,Indians,0.49382716049382713,0.9506172839506173,0.08,0.146,0.297,0.25,0.317,0.396,0.314,14.641975308641975,12.320987654320987,0.841,0.95,0.293,0.45399999999999996,0.095
2019_Rangers,2019,Rangers,0.48148148148148145,1.376543209876543,0.086,0.183,0.304,0.248,0.319,0.431,0.317,12.938271604938272,10.296296296296296,0.7959999999999999,1.51,0.312,0.418,0.154
2020_Angels,2020,Angels,0.43333333333333335,1.4166666666666667,0.10400000000000001,0.182,0.284,0.248,0.332,0.43,0.329,10.9,8.8,0.807,1.4,0.287,0.39399999999999996,0.14
2012_Mariners,2012,Mariners,0.46296296296296297,0.9197530864197531,0.077,0.135,0.276,0.234,0.29600000000000004,0.369,0.29100000000000004,13.487654320987655,11.296296296296296,0.838,1.03,0.282,0.429,0.106
2013_Phillies,2013,Phillies,0.4506172839506173,0.8641975308641975,0.069,0.135,0.293,0.248,0.306,0.384,0.303,13.635802469135802,11.17283950617284,0.8190000000000001,0.95,0.306,0.445,0.10099999999999999
2018_White Sox,2018,White Sox,0.38271604938271603,1.123456790123457,0.07,0.16,0.304,0.241,0.302,0.401,0.304,12.24074074074074,9.728395061728396,0.795,1.23,0.292,0.408,0.11699999999999999
2015_Phillies,2015,Phillies,0.3888888888888889,0.8024691358024691,0.064,0.133,0.299,0.249,0.303,0.382,0.298,14.320987654320987,11.604938271604938,0.81,1.2,0.316,0.44,0.122
2015_White Sox,2015,White Sox,0.4691358024691358,0.8395061728395061,0.067,0.13,0.29600000000000004,0.25,0.306,0.38,0.3,13.11111111111111,10.506172839506172,0.8009999999999999,1.0,0.311,0.452,0.114
2009_White Sox,2009,White Sox,0.4876543209876543,1.1358024691358024,0.087,0.153,0.285,0.258,0.329,0.411,0.326,14.135802469135802,11.777777777777779,0.833,1.06,0.294,0.44299999999999995,0.10300000000000001
2008_Nationals,2008,Nationals,0.36645962732919257,0.7267080745341615,0.086,0.122,0.292,0.251,0.32299999999999995,0.373,0.31,14.46583850931677,11.944099378881987,0.826,1.19,0.29600000000000004,0.424,0.11599999999999999
2020_Cubs,2020,Cubs,0.5666666666666667,1.2333333333333334,0.10300000000000001,0.16699999999999998,0.27,0.22,0.318,0.387,0.309,10.766666666666667,8.883333333333333,0.825,1.28,0.278,0.45,0.16
2012_Indians,2012,Indians,0.41975308641975306,0.8395061728395061,0.09,0.131,0.28800000000000003,0.251,0.324,0.381,0.31,14.549382716049383,12.203703703703704,0.8390000000000001,1.09,0.3,0.45899999999999996,0.114
2008_Rockies,2008,Rockies,0.4567901234567901,0.9876543209876543,0.09,0.152,0.308,0.263,0.336,0.415,0.33,15.018518518518519,12.592592592592593,0.838,0.92,0.309,0.46799999999999997,0.1
2018_Padres,2018,Padres,0.4074074074074074,1.0,0.078,0.145,0.294,0.235,0.297,0.38,0.294,12.117283950617283,9.975308641975309,0.823,1.14,0.305,0.444,0.136
2006_Pirates,2006,Pirates,0.41358024691358025,0.8703703703703703,0.07400000000000001,0.134,0.31,0.263,0.327,0.397,0.315,14.975308641975309,12.006172839506172,0.802,0.98,0.312,0.455,0.10400000000000001
2020_Cardinals,2020,Cardinals,0.5172413793103449,0.8793103448275862,0.102,0.13699999999999998,0.29,0.234,0.32299999999999995,0.371,0.306,11.017241379310345,9.241379310344827,0.8390000000000001,1.31,0.25,0.444,0.154
2008_Mariners,2008,Mariners,0.3765432098765432,0.7654320987654321,0.068,0.124,0.294,0.265,0.318,0.389,0.31,14.814814814814815,12.197530864197532,0.823,1.01,0.307,0.447,0.098
2011_Athletics,2011,Athletics,0.4567901234567901,0.7037037037037037,0.083,0.125,0.28300000000000003,0.244,0.311,0.369,0.301,13.425925925925926,11.049382716049383,0.823,0.85,0.289,0.441,0.085
2008_Royals,2008,Royals,0.46296296296296297,0.7407407407407407,0.064,0.128,0.307,0.269,0.32,0.397,0.315,15.12962962962963,12.549382716049383,0.8290000000000001,0.99,0.298,0.419,0.092
2020_Red Sox,2020,Red Sox,0.4,1.35,0.081,0.18,0.321,0.265,0.33,0.445,0.333,11.8,8.983333333333333,0.7609999999999999,1.68,0.332,0.429,0.18899999999999997
2020_Royals,2020,Royals,0.43333333333333335,1.1333333333333333,0.078,0.158,0.297,0.244,0.309,0.402,0.308,11.333333333333334,8.9,0.785,1.32,0.303,0.444,0.15
2017_Padres,2017,Padres,0.4382716049382716,1.1666666666666667,0.077,0.16,0.287,0.234,0.299,0.393,0.298,12.709876543209877,10.037037037037036,0.79,1.42,0.299,0.475,0.16399999999999998
2018_Giants,2018,Giants,0.4506172839506173,0.8209876543209876,0.073,0.129,0.299,0.239,0.3,0.368,0.29,13.117283950617283,10.746913580246913,0.8190000000000001,0.96,0.293,0.445,0.11
2020_Phillies,2020,Phillies,0.4666666666666667,1.3666666666666667,0.10300000000000001,0.183,0.299,0.257,0.342,0.439,0.336,10.7,8.233333333333333,0.769,1.45,0.343,0.466,0.18600000000000003
2018_Tigers,2018,Tigers,0.3950617283950617,0.8333333333333334,0.071,0.138,0.293,0.241,0.3,0.38,0.295,12.314814814814815,10.092592592592593,0.82,1.36,0.29100000000000004,0.396,0.129
2011_Pirates,2011,Pirates,0.4444444444444444,0.6604938271604939,0.081,0.123,0.301,0.244,0.309,0.368,0.299,14.160493827160494,11.851851851851851,0.8370000000000001,0.94,0.3,0.456,0.098
2020_Indians,2020,Indians,0.5833333333333334,0.9833333333333333,0.106,0.14400000000000002,0.277,0.228,0.317,0.3720000000000001,0.303,10.266666666666667,8.566666666666666,0.8340000000000001,1.14,0.285,0.405,0.134
